relative_path,objective_mode,visual_quality_policy,policy_category,selected_method,selected_score,eligible_methods,candidate_scores,rejected_methods,selection_reason,actual_privacy_score,actual_utility_score,actual_runtime_score,actual_success_score,actual_objective_score,output_path,status
day1/members/klaus/10_0589.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,small_face,layered_blur_downscale_noise,0.964521,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.952596, ""layered_blur_downscale_noise"": 0.964521, ""pixelate"": 0.904758, ""solid_mask_black"": 0.94451}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_small_face,1.0,0.8998647585446726,0.909507,1.0,0.960910127563402,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/klaus/10_0589.webp,ok
day1/members/klaus/11_0523.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.8605197871426553,0.88775,1.0,0.9469309361427966,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/klaus/11_0523.webp,ok
day1/members/klaus/12_0400.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day1/members/klaus/12_0400.webp,ok
day1/members/klaus/12_0632.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,motion_blur_or_low_sharpness,layered_blur_downscale_noise,0.944051,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.899336, ""layered_blur_downscale_noise"": 0.944051, ""pixelate"": 0.766267, ""solid_mask_black"": 0.923497}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,1.0,0.9513972162976628,0.921383,1.0,0.9775574648892988,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/klaus/12_0632.webp,ok
day1/members/klaus/15_0547.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day1/members/klaus/15_0547.webp,ok
day1/members/klaus/16_0531.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.7328714994581675,0.9206614,1.0,0.9119275898374504,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/klaus/16_0531.webp,ok
day1/members/klaus/17_0002.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.4741534437125261,0.920061,1.0,0.8342521331137578,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/klaus/17_0002.webp,ok
day1/members/klaus/17_0206.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8326569840785865,0.9129588,1.0,0.941092975223576,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/klaus/17_0206.webp,ok
day1/members/klaus/17_0521.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8349667973456865,0.914399,1.0,0.941929939203706,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/klaus/17_0521.webp,ok
day1/members/luca/08_0069.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day1/members/luca/08_0069.webp,ok
day1/members/luca/08_0225.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,small_face,layered_blur_downscale_noise,0.964521,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.952596, ""layered_blur_downscale_noise"": 0.964521, ""pixelate"": 0.904758, ""solid_mask_black"": 0.94451}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_small_face,1.0,0.9653379977231472,0.913564,1.0,0.9809577993169442,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/luca/08_0225.webp,ok
day1/members/luca/08_0716.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,small_face,layered_blur_downscale_noise,0.964521,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.952596, ""layered_blur_downscale_noise"": 0.964521, ""pixelate"": 0.904758, ""solid_mask_black"": 0.94451}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_small_face,1.0,0.9363884494817892,0.9055494,1.0,0.9714714748445368,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/luca/08_0716.webp,ok
day1/members/luca/11_0691.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.9804620652804632,0.9097634,1.0,0.9851149595841387,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/luca/11_0691.webp,ok
day1/members/luca/12_0078.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day1/members/luca/12_0078.webp,ok
day1/members/luca/12_0168.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day1/members/luca/12_0168.webp,ok
day1/members/luca/12_0202.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.9638231494838108,0.9103076,1.0,0.9801777048451432,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/luca/12_0202.webp,ok
day1/members/luca/13_0044.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.8704498246716814,0.9195862,1.0,0.9530935674015044,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/luca/13_0044.webp,ok
day1/members/luca/14_0698.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8394402537241816,0.9139074,1.0,0.9432228161172546,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/luca/14_0698.webp,ok
day1/members/luca/15_0236.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8813366976675312,0.9145662,1.0,0.9558576293002592,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/luca/15_0236.webp,ok
day1/members/luca/15_0372.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.830550953800657,0.9096104,1.0,0.9401263261401972,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/luca/15_0372.webp,ok
day1/members/luca/18_0040.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.888933228944466,0.905814,1.0,0.95726136868334,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/luca/18_0040.webp,ok
day1/members/luca/19_0006.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,small_face,layered_blur_downscale_noise,0.964521,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.952596, ""layered_blur_downscale_noise"": 0.964521, ""pixelate"": 0.904758, ""solid_mask_black"": 0.94451}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_small_face,1.0,0.93321231473843,0.91516,1.0,0.971479694421529,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/luca/19_0006.webp,ok
day1/members/onanong/08_0572.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.9091787135673192,0.9150724,1.0,0.9642608540701958,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/onanong/08_0572.webp,ok
day1/members/onanong/08_0611.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.8562383722427851,0.918984,1.0,0.9487699116728356,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/onanong/08_0611.webp,ok
day1/members/onanong/10_0201.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,small_face,layered_blur_downscale_noise,0.964521,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.952596, ""layered_blur_downscale_noise"": 0.964521, ""pixelate"": 0.904758, ""solid_mask_black"": 0.94451}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_small_face,1.0,0.9503780853761046,0.914268,1.0,0.9765402256128314,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/onanong/10_0201.webp,ok
day1/members/onanong/10_0422.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,small_face,layered_blur_downscale_noise,0.964521,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.952596, ""layered_blur_downscale_noise"": 0.964521, ""pixelate"": 0.904758, ""solid_mask_black"": 0.94451}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_small_face,1.0,0.94987125950089,0.9177154,1.0,0.976732917850267,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/onanong/10_0422.webp,ok
day1/members/onanong/11_0119.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day1/members/onanong/11_0119.webp,ok
day1/members/onanong/14_0049.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.7014342989816427,0.9118846,1.0,0.9016187496944928,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/onanong/14_0049.webp,ok
day1/members/onanong/14_0406.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,mixed_scale_face,layered_blur_downscale_noise,0.905074,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.885264, ""layered_blur_downscale_noise"": 0.905074, ""pixelate"": 0.760042, ""solid_mask_black"": 0.856001}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,1.0,0.8118687324550284,0.9005552,1.0,0.9336161397365084,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/onanong/14_0406.webp,ok
day1/members/onanong/14_0681.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,motion_blur_or_low_sharpness,layered_blur_downscale_noise,0.944051,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.899336, ""layered_blur_downscale_noise"": 0.944051, ""pixelate"": 0.766267, ""solid_mask_black"": 0.923497}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,1.0,0.8549014284501641,0.9184334,1.0,0.9483137685350492,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/onanong/14_0681.webp,ok
day1/members/onanong/15_0060.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,large_face,layered_blur_downscale_noise,0.876366,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.736395, ""layered_blur_downscale_noise"": 0.876366, ""pixelate"": 0.548337, ""solid_mask_black"": 0.86396}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_large_face,0.875,0.7877295721047926,0.908057,1.0,0.8646245716314377,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day1/members/onanong/15_0060.webp,ok
day1/members/onanong/16_0577.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.90949928107792,0.913395,1.0,0.964189284323376,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/onanong/16_0577.webp,ok
day1/members/onanong/17_0253.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day1/members/onanong/17_0253.webp,ok
